age,job,marital,education,balance,housing,loan,duration,campaign,deposit
40,technician,married,secondary,503,yes,no,127,3,no
58,entrepreneur,married,tertiary,2920,yes,no,136,1,no
35,blue-collar,married,primary,4319,no,no,266,1,no
42,management,married,tertiary,0,no,no,81,3,no
48,blue-collar,married,primary,1080,yes,no,197,2,no
52,technician,single,secondary,36,yes,no,335,1,no
30,services,single,tertiary,803,no,no,243,1,no
43,blue-collar,married,primary,8,no,no,245,5,no
43,blue-collar,married,secondary,833,no,no,156,1,no
30,management,single,tertiary,3410,yes,no,140,1,no
46,technician,married,,605,yes,no,780,2,no
43,entrepreneur,married,tertiary,13342,yes,no,465,1,no
36,admin.,married,tertiary,586,yes,no,126,1,no
42,management,married,tertiary,559,no,no,88,1,no
41,blue-collar,married,secondary,4910,yes,no,1090,1,no
50,management,single,secondary,4527,yes,no,140,1,no
25,blue-collar,single,primary,-221,yes,no,250,1,no
36,management,married,tertiary,242,yes,no,20,1,no
59,retired,divorced,primary,20,no,no,298,1,no
50,admin.,divorced,secondary,797,yes,no,72,8,no
45,management,married,primary,321,yes,no,918,4,no
49,entrepreneur,married,tertiary,313,yes,no,42,2,no
54,technician,divorced,secondary,136,no,yes,151,4,no
33,admin.,married,secondary,0,yes,yes,160,1,no
67,technician,married,secondary,0,no,no,1152,2,no
31,admin.,married,secondary,54,yes,no,226,1,no
59,blue-collar,divorced,secondary,0,no,yes,237,4,no
28,admin.,single,tertiary,373,yes,no,126,1,no
58,management,divorced,tertiary,577,no,no,1244,3,no
30,services,divorced,secondary,0,no,no,89,1,no
53,retired,married,secondary,1296,yes,no,115,1,no
51,,married,,2642,no,no,52,6,no
47,blue-collar,married,secondary,3237,yes,no,198,3,no
30,management,single,tertiary,1191,no,no,381,4,no
38,management,married,tertiary,2278,yes,yes,244,1,no
53,technician,single,secondary,-165,yes,no,89,1,no
59,retired,married,,178,yes,no,330,2,no
57,unemployed,married,tertiary,209,no,no,453,1,no
36,self-employed,single,tertiary,3560,no,no,409,2,no
42,blue-collar,married,secondary,490,yes,no,386,2,no
56,technician,single,secondary,3499,yes,no,248,3,no
38,unemployed,married,secondary,995,no,no,84,1,no
47,management,married,,1128,no,no,65,2,no
30,self-employed,married,tertiary,163,yes,no,149,1,no
42,entrepreneur,single,primary,103,yes,no,156,5,no
34,management,divorced,tertiary,70,yes,no,5,1,no
29,services,married,secondary,191,yes,no,87,1,no
49,management,married,secondary,1601,no,no,47,5,no
59,management,married,tertiary,287,yes,no,818,2,no
30,management,single,tertiary,199,no,yes,131,7,no
37,technician,married,secondary,177,yes,no,464,3,no
27,admin.,single,tertiary,832,no,no,336,1,no
24,student,single,secondary,493,yes,no,85,4,no
55,management,married,tertiary,13578,no,no,247,2,no
60,technician,divorced,secondary,-50,no,no,433,12,no
30,services,married,secondary,292,yes,yes,651,4,no
34,blue-collar,divorced,secondary,0,yes,no,150,1,no
36,admin.,married,secondary,0,no,yes,113,8,no
44,blue-collar,married,secondary,294,yes,no,66,2,no
38,management,married,tertiary,-558,yes,no,533,1,no
60,management,married,tertiary,-311,no,no,151,6,no
58,services,married,secondary,688,no,no,152,2,no
30,admin.,single,secondary,-548,yes,yes,70,2,no
39,technician,married,tertiary,94,no,no,70,2,no
44,housemaid,single,secondary,299,no,no,186,1,no
32,management,married,secondary,6217,yes,yes,486,2,no
32,blue-collar,married,primary,494,yes,no,252,2,no
47,admin.,single,secondary,594,yes,no,161,1,no
37,technician,married,tertiary,0,yes,no,93,14,no
86,retired,divorced,,157,no,no,147,1,no
38,technician,married,secondary,183,yes,no,256,3,no
31,management,married,tertiary,22867,yes,no,241,2,no
49,services,single,secondary,1884,yes,no,43,1,no
53,retired,married,primary,0,no,yes,747,1,no
55,management,divorced,tertiary,446,no,no,159,1,no
30,management,single,tertiary,114,no,no,65,4,no
41,management,married,tertiary,217,no,no,328,1,no
31,services,married,secondary,1783,yes,yes,219,1,no
39,services,married,secondary,208,no,yes,122,2,no
43,blue-collar,married,secondary,1311,yes,no,746,1,no
45,management,divorced,tertiary,2813,yes,no,43,1,no
42,management,married,tertiary,783,yes,no,77,2,no
35,management,single,tertiary,243,yes,no,102,3,no
43,self-employed,married,secondary,5704,yes,no,139,2,no
54,management,married,secondary,2895,yes,no,20,2,no
43,blue-collar,married,primary,377,no,yes,11,5,no
33,admin.,married,secondary,2,yes,no,201,1,no
31,management,single,tertiary,153,no,no,65,3,no
42,unemployed,married,secondary,-165,yes,yes,179,3,no
34,blue-collar,single,secondary,2764,yes,no,158,1,no
36,blue-collar,married,secondary,6699,yes,no,201,3,no
51,services,married,secondary,7,yes,no,8,30,no
50,blue-collar,married,primary,2590,yes,no,257,6,no
32,student,single,secondary,14,no,no,144,3,no
37,management,married,tertiary,2672,yes,no,549,1,no
50,blue-collar,divorced,secondary,881,yes,yes,162,1,no
52,blue-collar,married,primary,4793,yes,no,176,2,no
30,admin.,divorced,secondary,370,yes,no,160,1,no
38,management,single,tertiary,6836,yes,no,374,4,no
50,blue-collar,married,primary,859,yes,yes,56,5,no
32,blue-collar,single,secondary,1940,yes,yes,299,3,no
24,blue-collar,single,primary,1033,yes,no,283,1,no
36,management,married,tertiary,532,yes,no,603,1,no
42,technician,single,secondary,-321,no,no,230,2,no
50,blue-collar,married,primary,383,no,no,382,2,no
41,blue-collar,married,primary,865,no,yes,19,5,no
34,admin.,single,secondary,1352,yes,no,126,1,no
29,technician,married,tertiary,-722,no,yes,121,4,no
47,management,married,secondary,1144,no,yes,324,1,no
44,blue-collar,married,secondary,794,yes,no,342,1,no
49,self-employed,married,secondary,2061,yes,yes,137,3,no
39,blue-collar,divorced,secondary,36,yes,no,109,2,no
31,entrepreneur,single,tertiary,734,yes,no,295,1,no
36,services,single,secondary,99,no,no,256,9,no
44,blue-collar,married,secondary,879,yes,no,383,1,no
29,management,married,tertiary,0,yes,no,91,2,no
33,management,single,tertiary,4128,yes,no,456,6,no
40,admin.,married,secondary,0,yes,no,193,2,no
33,management,single,tertiary,275,no,no,348,1,no
54,management,married,tertiary,6525,yes,no,133,1,no
32,management,single,tertiary,9317,no,no,92,3,no
57,management,married,tertiary,350,no,no,87,3,no
46,management,married,tertiary,699,no,no,241,1,no
30,blue-collar,single,secondary,906,yes,yes,218,7,no
35,management,married,secondary,97,yes,no,135,4,no
36,admin.,single,secondary,115,no,no,134,3,no
37,admin.,married,secondary,36,yes,no,428,1,no
41,admin.,divorced,secondary,1076,yes,no,77,2,no
38,blue-collar,single,secondary,-56,yes,yes,247,2,no
34,admin.,single,secondary,1504,yes,no,395,3,no
45,services,single,secondary,482,yes,yes,637,2,no
53,blue-collar,married,secondary,208,no,no,333,15,no
42,management,married,tertiary,441,no,no,296,9,no
55,admin.,married,secondary,-2,no,no,76,1,no
57,housemaid,divorced,primary,8278,no,no,408,3,no
58,management,married,secondary,407,yes,no,145,2,no
48,technician,married,secondary,197,no,yes,47,2,no
33,technician,married,secondary,348,yes,no,263,2,no
43,technician,divorced,tertiary,101,no,no,173,3,no
29,blue-collar,married,secondary,294,yes,no,594,2,no
26,admin.,single,tertiary,3730,yes,no,93,1,no
56,management,divorced,tertiary,3885,yes,no,51,1,no
54,technician,married,tertiary,4582,yes,no,165,1,no
33,services,married,secondary,403,yes,no,274,2,no
36,entrepreneur,single,tertiary,145,yes,no,450,2,no
46,technician,single,secondary,834,yes,no,196,2,no
40,services,married,secondary,664,yes,yes,29,5,no
50,management,divorced,tertiary,299,no,no,666,3,no
55,entrepreneur,divorced,primary,29,no,no,500,1,no
41,admin.,married,secondary,124,yes,no,191,3,no
26,technician,single,secondary,124,yes,no,57,8,no
35,management,single,tertiary,0,no,no,131,2,no
53,self-employed,married,tertiary,20,yes,no,218,2,no
31,technician,single,secondary,31868,no,no,34,6,no
59,retired,married,secondary,599,yes,no,31,1,no
42,technician,divorced,secondary,248,no,no,163,4,no
45,technician,married,secondary,0,no,no,99,1,no
58,admin.,married,primary,879,yes,no,242,7,no
33,technician,single,tertiary,34,no,no,13,30,no
47,blue-collar,married,secondary,2548,yes,no,577,1,no
31,services,single,secondary,3,yes,no,41,1,no
40,admin.,married,secondary,1395,yes,yes,122,2,no
28,blue-collar,married,primary,-196,no,no,209,1,no
42,blue-collar,married,primary,205,yes,no,582,1,no
53,blue-collar,single,secondary,1442,no,no,137,8,no
33,admin.,married,secondary,393,yes,no,383,1,no
28,blue-collar,married,secondary,-185,yes,yes,170,1,no
50,housemaid,single,primary,1158,yes,no,116,3,no
30,blue-collar,single,secondary,1165,yes,no,365,2,no
37,blue-collar,married,secondary,10721,yes,no,394,3,no
39,technician,divorced,secondary,1270,yes,no,245,4,no
29,management,married,tertiary,16,yes,no,605,6,no
32,technician,single,secondary,930,yes,no,122,1,no
38,technician,single,tertiary,0,no,no,247,2,no
55,technician,married,secondary,0,no,no,506,2,no
38,admin.,married,primary,-175,yes,no,86,9,no
47,blue-collar,married,primary,328,yes,no,58,1,no
57,management,married,secondary,0,no,no,132,1,no
32,technician,married,secondary,2556,no,no,269,3,no
37,unemployed,married,secondary,4969,yes,no,169,1,no
30,management,single,tertiary,726,yes,no,39,1,no
39,technician,married,secondary,-1451,yes,yes,65,5,no
45,housemaid,divorced,primary,221,no,no,93,1,no
25,student,single,secondary,3090,no,no,139,1,no
53,services,married,,257,yes,no,209,2,no
39,management,single,tertiary,139,no,no,109,2,no
35,management,married,tertiary,3168,no,no,24,30,no
58,housemaid,married,primary,260,yes,no,71,5,no
27,self-employed,single,tertiary,4574,no,no,187,2,no
39,housemaid,single,primary,109,yes,no,699,3,no
41,blue-collar,married,secondary,140,yes,no,96,1,no
56,management,married,tertiary,-45,yes,no,116,6,no
54,technician,married,tertiary,6507,no,no,145,1,no
46,blue-collar,married,primary,1291,yes,no,142,3,no
35,management,married,tertiary,-10,yes,no,168,2,no
41,admin.,single,secondary,0,no,no,286,2,no
36,blue-collar,married,primary,-20,yes,no,353,3,no
37,admin.,single,secondary,309,yes,no,58,3,no
28,technician,single,secondary,250,no,yes,133,1,no
49,management,single,tertiary,370,no,no,386,3,no
41,unemployed,married,primary,183,yes,no,271,1,no
60,retired,married,secondary,8590,no,no,85,1,no
30,technician,married,secondary,1011,yes,no,109,1,no
48,services,married,secondary,1355,no,no,409,7,no
35,technician,single,secondary,1609,yes,no,288,3,no
28,blue-collar,single,secondary,75,no,no,7,1,no
42,admin.,married,secondary,12,yes,no,466,4,no
32,admin.,married,secondary,3540,yes,no,213,1,no
40,management,married,secondary,8486,no,no,260,3,no
53,management,married,tertiary,20772,no,no,715,1,no
55,blue-collar,married,primary,3297,yes,yes,96,1,no
41,management,married,tertiary,9,yes,no,82,3,no
33,management,married,tertiary,-139,no,no,290,1,no
58,blue-collar,married,secondary,381,no,no,79,4,no
32,blue-collar,single,secondary,760,yes,no,445,1,no
36,blue-collar,married,,722,yes,no,268,2,no
31,technician,single,tertiary,24,no,no,246,2,no
33,management,married,tertiary,148,no,no,717,1,no
45,blue-collar,married,primary,6691,no,no,211,2,no
40,housemaid,married,primary,0,no,no,16,20,no
29,blue-collar,married,primary,787,yes,no,257,2,no
53,self-employed,married,primary,4576,no,no,82,2,no
53,technician,divorced,,629,yes,no,298,1,no
35,management,married,tertiary,1193,yes,no,101,2,no
33,blue-collar,married,primary,-132,yes,yes,170,6,no
38,entrepreneur,married,tertiary,1438,no,no,122,5,no
31,blue-collar,single,secondary,-159,no,yes,49,1,no
48,admin.,married,secondary,2235,yes,yes,755,2,no
25,services,married,secondary,10,yes,no,51,1,no
35,management,single,tertiary,805,no,no,613,1,no
55,blue-collar,married,primary,-79,no,yes,293,3,no
31,blue-collar,married,secondary,1664,yes,no,603,2,no
43,unemployed,divorced,secondary,0,yes,no,229,2,no
31,admin.,single,secondary,690,no,no,10,4,no
56,services,married,,616,no,no,1812,1,no
34,unemployed,married,secondary,200,yes,no,155,6,no
55,unemployed,married,primary,8585,no,no,201,2,no
25,technician,single,secondary,173,yes,no,186,2,no
57,admin.,married,secondary,808,no,no,417,3,no
47,services,married,,4822,yes,no,154,5,no
46,technician,married,secondary,966,yes,yes,40,2,no
41,management,married,tertiary,141,yes,yes,146,3,no
26,services,single,secondary,531,yes,yes,184,1,no
42,blue-collar,married,,1154,yes,no,341,2,no
37,admin.,married,secondary,68,yes,yes,151,2,no
34,admin.,married,secondary,1499,yes,no,186,1,no
49,entrepreneur,divorced,secondary,2908,no,no,322,1,no
32,blue-collar,married,secondary,-238,yes,no,427,1,no
38,technician,single,secondary,1685,yes,no,185,1,no
37,self-employed,married,secondary,0,yes,no,158,1,no
32,admin.,single,secondary,4344,yes,no,79,2,no
43,technician,married,secondary,0,no,no,313,3,no
39,technician,married,primary,1846,no,no,306,5,no
34,technician,married,secondary,4,yes,no,105,2,no
38,blue-collar,married,secondary,360,yes,no,220,2,no
40,management,divorced,tertiary,205,no,no,357,1,no
34,technician,single,secondary,18777,yes,no,535,1,no
34,blue-collar,married,primary,218,yes,yes,260,1,no
46,housemaid,married,primary,312,yes,yes,137,7,no
31,entrepreneur,married,secondary,15,no,yes,190,2,no
42,blue-collar,married,primary,0,no,no,19,2,no
45,self-employed,single,primary,112,no,no,298,4,no
54,housemaid,divorced,tertiary,9,no,yes,136,3,no
45,unemployed,divorced,secondary,-44,yes,no,256,2,no
36,blue-collar,married,,1023,yes,no,184,2,no
28,technician,single,secondary,3,no,no,40,8,no
50,services,married,secondary,77,no,no,138,2,no
39,admin.,single,secondary,0,no,yes,142,1,no
33,entrepreneur,married,secondary,137,yes,no,136,3,no
30,technician,single,secondary,-232,no,yes,118,2,no
32,services,married,secondary,0,no,no,105,6,no
27,services,single,secondary,139,no,no,165,3,no
34,technician,married,secondary,47,no,no,132,6,no
47,blue-collar,married,primary,-58,yes,no,92,2,no
39,blue-collar,married,primary,34,yes,no,114,1,no
30,technician,married,secondary,590,yes,no,242,3,no
31,blue-collar,married,secondary,435,yes,no,204,1,no
38,management,divorced,tertiary,441,yes,no,67,1,no
54,housemaid,married,primary,212,no,no,81,4,no
34,management,single,tertiary,621,no,no,205,3,no
26,services,single,secondary,162,yes,no,185,2,no
41,self-employed,divorced,tertiary,4418,yes,no,855,3,no
31,technician,married,secondary,522,yes,yes,308,4,no
31,management,divorced,tertiary,-547,yes,yes,101,10,no
33,blue-collar,married,secondary,0,yes,no,330,2,no
35,technician,single,,726,yes,no,163,1,no
58,housemaid,married,primary,435,yes,no,122,6,no
38,blue-collar,married,secondary,530,yes,no,59,3,no
35,blue-collar,married,secondary,106,yes,no,252,5,no
38,management,married,tertiary,590,no,no,49,2,no
55,retired,married,tertiary,2929,no,no,556,3,no
31,technician,single,secondary,147,yes,no,374,1,no
28,technician,single,secondary,2000,no,no,226,2,no
40,management,married,tertiary,143,no,no,832,6,no
33,admin.,single,tertiary,193,no,no,132,2,no
33,self-employed,single,tertiary,658,yes,no,93,1,no
31,management,single,tertiary,-365,yes,no,319,6,no
25,services,married,secondary,50,yes,no,342,1,no
41,technician,single,,356,yes,no,93,2,no
34,blue-collar,married,primary,6718,no,no,278,4,no
37,management,married,tertiary,21,no,no,50,12,no
41,management,married,tertiary,3872,no,no,231,1,no
52,services,married,secondary,820,yes,no,135,2,no
54,retired,divorced,tertiary,6102,yes,yes,86,6,no
33,management,married,tertiary,516,yes,no,245,4,no
60,retired,married,tertiary,0,no,no,101,3,no
25,services,single,secondary,199,no,no,111,2,no
33,management,married,tertiary,584,yes,no,269,3,no
37,management,single,tertiary,1449,no,no,291,1,no
50,management,single,tertiary,490,no,no,273,5,no
40,blue-collar,married,primary,919,yes,no,327,2,no
60,technician,married,primary,4243,yes,no,387,1,no
42,admin.,married,secondary,6445,yes,no,20,8,no
40,technician,single,tertiary,47,yes,no,159,1,no
27,management,single,tertiary,390,no,no,190,1,no
44,blue-collar,single,secondary,25,yes,no,244,3,no
34,services,single,secondary,2257,no,yes,568,2,no
34,housemaid,married,tertiary,677,no,no,37,2,no
38,services,married,tertiary,0,yes,no,239,1,no
31,unemployed,single,secondary,209,yes,no,193,1,no
57,unemployed,married,primary,2743,no,no,89,1,no
31,blue-collar,married,primary,50,yes,no,300,2,no
31,student,single,secondary,0,no,no,173,1,no
56,management,married,primary,21,no,no,118,1,no
46,management,married,secondary,21,yes,no,124,1,no
31,management,single,tertiary,78,yes,no,369,2,no
40,technician,married,tertiary,1034,yes,no,368,2,no
54,blue-collar,married,primary,6242,yes,no,162,1,no
26,admin.,married,secondary,714,yes,no,183,1,no
