Client,Age,Job,Marital ,Education,Balance,Housing,Loan,Duration,Campaign,deposit
9617,48,8,3,2,1060,1,2,87,2,0
9618,49,7,3,2,308,0,2,266,5,0
9619,34,5,3,2,808,1,1,20,3,0
9620,27,5,2,1,431,1,2,286,2,0
9621,31,8,2,2,396,1,2,104,1,0
9622,35,7,2,2,-89,1,2,75,1,0
9623,40,8,3,2,-253,1,2,177,1,0
9624,39,6,3,2,0,1,2,793,2,0
9625,19,1,2,2,60,0,2,253,1,0
9626,40,6,3,2,695,1,2,270,1,0
9627,25,8,2,3,1141,1,2,718,1,0
9628,38,7,1,3,791,1,2,89,2,0
9629,62,5,3,1,1381,0,2,1020,1,0
9630,27,6,3,2,0,1,2,198,13,0
9631,40,7,3,2,-28,1,1,289,2,0
9632,56,10,3,3,412,0,2,179,6,0
9633,33,10,3,3,310,0,2,179,2,0
9634,52,5,3,2,1319,0,2,37,2,0
9635,33,5,3,2,0,1,1,83,12,0
9636,38,6,3,2,-314,1,2,66,2,0
9637,27,6,3,2,511,1,2,85,5,0
9638,54,3,3,2,-152,1,1,14,11,0
9639,35,8,3,2,907,0,1,97,4,0
9640,41,5,2,1,22,1,2,152,1,0
9641,28,5,2,2,0,0,1,11,21,0
9642,55,10,1,3,8044,1,2,175,5,0
9643,56,8,2,2,1854,1,2,45,1,0
9644,33,5,2,2,1794,1,2,360,1,0
9645,42,7,3,2,2,0,2,249,2,0
9646,34,1,2,2,2321,0,2,600,2,0
9647,35,7,2,2,144,0,2,163,2,0
9648,46,7,1,2,1,1,1,200,3,0
9649,31,9,2,2,762,0,2,312,3,0
9650,48,9,3,3,16,1,1,214,1,0
9651,38,7,3,2,20,0,2,147,1,0
9652,47,6,3,2,2070,1,1,136,1,0
9653,48,10,3,3,308,1,2,125,5,0
9654,57,7,3,2,1617,1,2,96,2,0
9655,30,8,3,2,39,1,2,101,3,0
9656,39,5,3,1,332,1,2,277,3,0
9657,31,10,2,3,713,0,2,162,1,0
9658,44,5,3,2,2885,1,2,63,3,0
9659,38,6,3,2,968,1,2,272,1,0
9660,58,10,3,3,4150,0,2,363,1,0
9661,42,10,3,3,687,0,2,667,2,0
9662,33,10,3,2,333,0,2,80,6,0
9663,55,3,3,1,1821,0,2,224,2,0
9664,34,5,3,2,-436,1,2,317,1,0
9665,30,10,2,2,6929,0,2,341,1,0
9666,35,7,2,2,126,0,2,112,2,0
9667,35,7,3,2,2019,1,1,83,2,0
9668,56,3,3,2,878,0,2,123,3,0
9669,27,10,2,3,6791,0,2,174,2,0
9670,39,9,1,2,0,1,2,210,2,0
9671,36,8,3,2,110,1,2,185,1,0
9672,35,9,3,2,28,0,1,159,3,0
9673,34,4,2,1,443,0,2,10,1,0
9674,28,2,2,1,236,0,2,460,3,0
9675,37,7,3,2,2707,1,2,109,1,0
9676,57,7,3,2,1753,1,2,539,1,0
9677,34,6,3,2,1182,1,2,124,1,0
9678,38,10,2,3,427,1,2,253,1,0
9679,48,7,3,1,788,0,2,36,2,0
9680,35,8,3,2,0,0,2,78,11,0
9681,40,5,3,1,-509,1,2,298,1,0
9682,48,6,1,1,-110,0,1,164,2,0
9683,54,5,3,1,244,1,2,337,2,0
9684,49,6,1,2,933,0,1,92,33,0
9685,38,7,3,3,940,0,2,191,7,0
9686,44,11,3,3,1631,1,2,81,1,0
9687,44,2,3,2,-505,1,2,113,11,0
9688,60,8,3,2,7336,0,2,494,1,0
9689,55,6,2,2,-40,1,2,178,2,0
9690,27,1,2,1,25,0,2,8,1,0
9691,33,10,2,2,0,0,2,190,2,0
9692,32,7,3,2,5,1,2,114,1,0
9693,51,5,3,2,-92,1,2,28,4,0
9694,44,8,3,2,497,1,2,321,3,0
9695,49,5,3,1,2356,0,1,236,2,0
9696,42,5,3,2,3,1,2,118,1,0
9697,35,6,3,2,128,1,2,136,1,0
9698,32,8,3,3,390,1,1,100,1,0
9699,39,7,2,2,300,0,2,315,6,0
9700,54,7,3,2,827,0,1,294,2,0
9701,35,7,3,3,25,0,2,219,2,0
9702,41,7,2,1,340,1,2,262,1,0
9703,35,10,3,3,867,1,2,298,2,0
9704,41,5,3,2,140,1,2,636,2,0
9705,36,7,3,2,3,0,2,100,4,0
9706,51,9,3,2,4920,0,2,392,2,0
9707,59,10,2,2,3237,0,2,100,3,0
9708,44,5,3,1,0,1,1,32,2,0
9709,49,8,3,2,1096,1,2,609,1,0
9710,37,8,2,3,869,0,2,60,8,0
9711,60,7,1,3,1900,1,2,77,3,0
9712,40,10,3,3,413,1,2,150,1,0
9713,27,5,3,1,-588,0,2,531,2,0
9714,34,4,3,2,0,0,2,398,2,0
9715,41,7,3,2,2490,1,2,115,2,0
9716,39,6,3,2,20928,0,2,1166,1,0
9717,34,8,3,2,560,1,2,198,3,0
9718,38,5,1,2,0,1,2,580,1,0
9719,56,5,3,1,826,1,2,853,1,0
9720,42,6,3,2,115,1,1,161,1,0
9721,47,1,2,2,107,0,2,119,8,0
9722,32,5,3,2,320,1,1,22,4,0
9723,37,5,3,2,-399,1,1,21,3,0
9724,25,1,2,2,703,0,2,1100,3,0
9725,29,7,1,2,328,1,1,25,1,0
9726,48,10,1,3,148,0,2,152,2,0
9727,39,9,2,3,2298,1,1,13,2,0
9728,31,5,3,2,64,1,2,302,3,0
9729,28,10,2,3,4013,1,2,386,1,0
9730,32,10,3,3,0,0,2,280,1,0
9731,35,7,3,3,633,1,1,76,3,0
9732,51,8,3,2,-1137,1,1,567,3,0
9733,32,5,3,1,902,1,2,106,2,0
9734,30,5,3,2,2850,0,2,181,2,0
9735,54,10,3,3,313,1,2,83,2,0
9736,41,5,3,2,923,1,2,249,2,0
9737,35,8,2,1,8,1,2,148,18,0
9738,44,7,3,2,945,1,2,190,1,0
9739,58,10,3,3,2261,1,2,1361,1,0
9740,43,5,3,1,18,1,2,131,2,0
9741,52,5,3,2,5828,1,2,276,2,0
9742,60,3,3,1,6307,1,2,362,1,0
9743,32,10,2,3,537,0,2,187,3,0
9744,41,5,3,2,393,1,1,122,1,0
9745,54,5,1,1,215,1,2,71,5,0
9746,30,5,2,2,132,1,2,329,1,0
9747,36,7,2,2,35,0,2,493,2,0
9748,27,8,2,2,125,0,2,104,1,0
9749,32,7,2,2,129,1,2,213,1,0
9750,34,10,3,3,0,0,2,139,2,0
9751,43,8,3,2,315,0,2,129,2,0
9752,43,6,3,1,2567,1,2,109,1,0
9753,31,10,1,3,883,1,2,168,1,0
9754,37,7,3,2,1120,1,2,103,5,0
9755,51,7,1,2,0,1,2,463,2,0
9756,52,5,3,2,1117,1,2,365,1,0
9757,57,5,3,2,773,1,1,97,8,0
9758,32,7,2,3,390,1,2,85,1,0
9759,47,8,3,2,1358,1,2,80,4,0
9760,31,10,3,3,216,0,2,47,1,0
9761,27,5,2,2,317,1,2,16,10,0
9762,31,5,2,1,2369,1,2,87,1,0
9763,36,8,1,3,125,1,2,172,1,0
9764,44,5,3,1,6,0,2,338,9,0
9765,34,5,3,1,15841,1,2,423,5,0
9766,32,4,3,1,51,1,2,324,1,0
9767,52,10,3,2,0,1,1,62,13,0
9768,60,3,1,1,-79,1,1,192,1,0
9769,30,6,2,2,1881,0,1,29,1,0
9770,48,5,3,1,456,1,1,289,1,0
9771,39,10,3,1,1873,0,2,161,2,0
9772,59,10,1,3,0,1,2,52,8,0
9773,42,8,3,2,445,1,2,202,2,0
9774,77,3,3,2,2123,0,2,141,4,0
9775,29,7,3,2,767,1,2,253,1,0
9776,49,7,1,2,229,0,2,219,2,0
9777,57,3,3,2,3783,1,2,198,3,0
9778,37,5,3,2,140,1,1,490,1,0
9779,35,7,3,2,6,1,2,204,2,0
9780,63,3,1,2,859,0,2,92,1,0
9781,37,7,3,2,261,0,2,301,4,0
9782,37,6,3,2,50,1,2,352,3,0
9783,52,8,3,2,-462,1,2,172,5,0
9784,60,3,3,2,0,0,2,143,3,0
9785,36,7,3,2,283,1,1,56,2,0
9786,48,9,3,2,91,0,2,136,8,0
9787,47,11,3,3,0,0,2,103,2,0
9788,56,10,1,3,442,0,2,77,3,0
9789,45,5,3,2,0,0,2,25,2,0
9790,53,4,3,2,1182,1,2,82,1,0
9791,56,5,3,2,316,1,2,27,1,0
9792,59,7,3,2,316,0,2,200,4,0
9793,34,10,3,3,402,0,2,147,1,0
9794,45,2,2,1,8725,0,2,286,2,0
9795,32,7,3,2,102,1,2,12,11,0
9796,60,9,3,2,0,0,2,97,1,0
9797,54,5,1,2,615,0,1,230,1,0
9798,41,6,3,2,0,1,2,114,2,0
9799,44,5,3,2,3060,1,2,87,2,0
9800,40,7,3,2,990,1,2,252,3,0
9801,40,6,1,1,1937,1,2,86,1,0
9802,29,7,3,2,428,0,2,131,4,0
9803,28,7,3,2,655,1,2,179,2,0
9804,35,10,3,3,16,0,2,185,1,0
9805,33,10,3,3,2044,1,2,102,3,0
9806,33,10,2,3,20,0,2,329,2,0
9807,50,3,3,1,29,0,2,135,5,0
9808,56,10,3,1,-155,1,2,282,1,0
9809,37,10,2,3,340,0,2,90,4,0
9810,53,7,3,2,1776,0,2,443,7,0
9811,27,5,2,2,23,0,2,590,2,0
9812,46,7,3,2,863,1,2,67,3,0
9813,36,5,1,2,7051,0,1,106,13,0
9814,37,8,3,2,1049,0,2,126,5,0
9815,28,8,3,3,174,1,1,56,1,0
9816,40,5,3,1,137,0,1,214,1,0
9817,48,5,3,1,783,0,1,90,2,0
9818,46,6,3,1,116,1,2,267,4,0
9819,39,7,3,1,2118,1,2,266,2,0
9820,37,10,2,3,10269,1,2,28,2,0
9821,26,8,2,2,141,1,2,19,4,0
9822,35,5,1,1,13,0,1,364,1,0
9823,37,10,2,3,0,0,2,643,3,0
9824,32,11,3,2,1996,1,2,271,1,0
9825,31,8,2,2,1129,1,2,145,3,0
9826,36,4,2,3,561,0,2,274,2,0
9827,36,10,3,3,539,0,2,176,1,0
9828,38,6,3,2,-349,1,2,111,2,0
9829,45,8,3,2,6971,0,2,119,1,0
9830,58,4,3,3,497,0,2,138,5,0
9831,34,10,3,3,362,1,2,38,3,0
9832,51,5,3,1,4497,1,2,276,3,0
9833,38,7,2,3,2496,0,2,193,1,0
9834,73,3,3,2,2850,0,2,512,1,0
9835,57,7,3,1,0,0,2,58,8,0
9836,45,10,3,3,1199,0,2,221,2,0
9837,34,7,1,3,66,0,1,102,1,0
9838,48,8,3,2,3756,0,2,65,10,0
9839,39,5,2,2,1170,0,2,383,1,0
9840,35,7,3,3,944,0,2,351,2,0
9841,58,10,1,3,50,1,2,109,4,0
9842,36,10,2,3,171,0,2,398,4,0
9843,43,6,3,2,122,1,2,355,2,0
9844,34,5,1,2,1780,1,2,187,9,0
9845,52,7,3,2,136,0,2,88,5,0
9846,36,10,3,2,179,0,2,14,8,0
9847,32,5,2,2,232,0,2,232,1,0
9848,23,1,2,3,82,0,2,289,4,0
9849,57,5,3,1,630,1,2,52,1,0
9850,43,5,3,1,1202,0,2,295,1,0
9851,33,8,2,3,867,1,2,247,1,0
9852,45,10,1,3,6200,0,2,103,2,0
9853,31,8,2,2,-422,1,2,64,2,0
9854,41,9,2,2,426,1,2,75,1,0
9855,47,10,1,3,107,0,2,246,1,0
9856,39,6,1,2,-96,1,1,38,6,0
9857,47,5,3,2,581,1,2,79,6,0
9858,57,7,3,2,402,1,2,153,3,0
9859,52,5,3,2,555,1,2,314,2,0
9860,45,8,3,2,67,0,2,326,2,0
9861,42,10,3,3,72,1,2,124,2,0
9862,32,9,3,2,1942,1,2,84,9,0
9863,31,7,2,2,373,0,2,346,5,0
9864,25,5,2,2,84,1,2,6,2,0
9865,30,7,3,2,394,0,2,216,13,0
9866,33,5,3,1,925,0,2,884,3,0
9867,29,5,3,2,0,1,2,116,6,0
9868,55,3,3,2,6690,0,2,534,1,0
9869,51,8,3,2,4178,1,2,556,1,0
9870,68,3,3,2,20723,1,2,318,2,0
9871,29,6,2,2,887,0,2,343,1,0
9872,35,9,3,2,598,1,2,245,1,0
9873,38,7,3,2,1,1,2,57,5,0
9874,39,10,1,2,4314,1,2,141,4,0
9875,47,7,3,3,2155,0,2,178,3,0
9876,22,10,2,3,760,0,2,6,1,0
9877,44,8,3,2,1248,1,1,428,3,0
9878,38,7,2,3,5122,1,2,370,1,0
9879,56,6,1,2,191,0,2,335,3,0
9880,56,10,3,2,230,0,2,73,4,0
9881,54,10,1,3,7010,0,2,275,2,0
9882,39,6,3,2,1970,1,2,30,1,0
9883,36,5,3,2,3935,1,1,220,6,0
9884,42,8,3,2,437,1,2,120,3,0
9885,51,7,1,2,2323,1,1,151,10,0
9886,32,10,3,3,2213,0,2,125,2,0
9887,31,10,3,3,84,0,1,143,1,0
9888,23,7,2,2,4545,0,2,200,1,0
9889,21,1,2,2,200,0,2,8,1,0
9890,45,8,2,2,206,1,2,193,1,0
9891,51,7,3,2,2937,0,2,30,3,0
9892,36,2,2,3,221,0,2,225,4,0
9893,56,5,3,2,1521,1,1,19,2,0
9894,41,7,3,2,102,1,1,387,9,0
9895,57,3,3,2,519,1,2,393,3,0
9896,55,5,3,2,660,0,2,348,1,0
9897,34,10,1,3,500,1,2,399,1,0
9898,32,8,3,2,1661,1,2,76,1,0
9899,41,5,2,2,961,1,2,117,1,0
9900,32,8,1,2,-273,1,2,64,1,0
9901,53,10,3,3,7067,0,2,82,3,0
9902,43,5,3,2,285,1,2,22,6,0
9903,27,6,3,2,221,0,1,554,1,0
9904,48,7,2,2,479,0,2,148,5,0
9905,33,6,2,3,1595,1,2,296,1,0
9906,41,10,3,3,65,1,2,524,2,0
9907,33,8,3,3,640,0,2,318,1,0
9908,25,10,2,3,490,0,2,394,1,0
9909,38,10,3,3,1440,0,2,111,2,0
9910,43,9,3,2,918,1,2,193,1,0
9911,56,10,2,3,6507,1,1,134,1,0
9912,28,6,3,2,4,1,2,133,5,0
9913,52,9,3,3,2289,1,1,81,1,0
9914,32,10,2,3,131,0,2,267,3,0
9915,33,6,2,2,1852,0,2,371,1,0
9916,31,7,2,3,-749,1,1,82,4,0
9917,54,7,3,2,719,1,2,242,1,0
9918,36,7,3,2,4613,0,2,320,1,0
9919,40,8,2,2,664,0,2,188,2,0
9920,32,8,2,3,291,0,2,223,6,0
9921,27,1,2,3,24,1,2,344,2,0
9922,42,7,2,2,823,1,2,137,1,0
9923,30,10,3,3,1235,1,2,104,3,0
9924,43,7,2,2,1195,1,2,516,9,0
9925,44,10,3,2,21,0,2,323,2,0
9926,46,7,3,2,363,1,2,209,3,0
9927,36,5,2,2,0,0,2,238,1,0
9928,44,5,2,1,0,1,2,184,1,0
9929,30,10,2,3,136,1,2,152,1,0
9930,34,8,2,2,846,1,2,758,2,0
9931,20,1,2,1,0,0,2,143,5,0
9932,31,6,3,2,505,0,2,773,3,0
9933,34,5,3,1,3986,1,2,345,2,0
9934,27,7,2,3,11862,0,2,281,5,0
9935,47,10,3,1,145,0,1,163,1,0
9936,56,10,1,3,2037,0,2,160,1,0
9937,45,7,1,2,441,1,2,535,1,0
9938,35,5,3,1,105,1,2,369,2,0
9939,32,7,3,2,465,1,2,210,2,0
9940,44,11,3,2,320,1,1,269,3,0
9941,38,6,3,2,-762,1,1,408,2,0
9942,32,10,2,3,316,1,2,215,3,0
9943,58,8,3,2,903,0,2,56,1,0
9944,35,10,2,3,123,1,2,83,3,0
9945,40,5,3,2,273,1,2,1082,1,0
9946,36,7,3,2,1345,1,2,231,3,0
9947,52,5,3,2,1027,0,2,59,1,0
9948,35,7,2,2,1855,1,2,138,1,0
9949,38,6,2,2,1315,0,2,23,12,0
9950,43,8,3,2,59,1,2,60,3,0
9951,43,8,3,2,2682,0,2,103,8,0
9952,35,10,3,3,2682,1,2,156,1,0
9953,40,6,3,2,3164,1,2,329,2,0
9954,49,7,1,2,342,0,1,58,3,0
9955,35,6,2,2,1742,1,2,39,2,0
9956,42,7,1,2,-106,1,2,95,1,0
9957,29,2,2,2,67,0,2,330,2,0
9958,26,7,2,2,430,0,2,450,2,0
9959,44,5,2,1,-234,1,1,71,3,0
9960,29,10,2,3,0,1,2,155,1,0
9961,36,5,3,2,-206,1,2,177,2,0
9962,30,7,2,2,656,0,1,523,1,0
9963,52,3,3,2,603,0,1,79,1,0
9964,55,8,3,2,1102,1,2,126,2,0
9965,30,6,2,2,117,0,2,135,1,0
9966,29,7,2,2,-13,1,2,512,3,0
9967,27,8,2,3,1993,1,2,102,5,0
9968,58,3,1,2,5920,1,2,96,1,0
9969,33,6,3,2,881,1,2,67,5,0
9970,48,8,3,2,0,1,2,109,4,0
9971,39,4,3,2,953,0,2,23,6,0
9972,55,5,3,1,781,1,2,112,3,0
9973,40,5,2,1,1530,1,2,8,3,0
9974,33,10,2,3,2667,1,2,57,1,0
9975,56,8,3,2,5310,0,2,74,1,0
9976,42,5,3,2,1468,1,2,136,1,0
9977,43,10,3,1,0,1,2,132,1,0
9978,41,10,3,3,144,0,2,123,3,0
9979,58,8,2,2,247,0,1,66,6,0
9980,29,5,3,1,258,1,2,130,1,0
9981,38,10,3,3,595,1,2,70,1,0
9982,49,5,1,2,259,0,2,283,2,0
9983,55,9,3,2,2408,0,2,327,2,0
9984,53,10,3,3,1356,1,2,397,2,0
9985,56,8,3,2,292,1,2,228,9,0
9986,31,10,2,3,2384,1,2,608,2,0
9987,29,7,2,2,307,1,2,216,1,0
9988,48,8,3,2,292,1,1,164,6,0
9989,43,5,3,1,3131,1,2,441,3,0
9990,29,7,3,2,0,0,2,33,2,0
9991,39,10,2,3,2258,1,2,255,2,0
9992,53,10,3,3,1348,0,1,120,3,0
9993,48,5,3,2,741,1,2,227,1,0
9994,34,10,3,3,0,0,2,176,1,0
9995,52,10,2,3,741,0,2,63,2,0
9996,30,8,3,2,521,1,2,648,1,0
9997,45,11,3,1,5315,1,1,262,2,0
9998,54,10,3,2,1660,0,2,337,3,0
9999,44,9,3,2,163,1,2,44,1,0
10000,35,11,3,2,1163,1,2,284,1,0
10001,34,7,2,3,122,0,2,73,5,0
10002,22,1,2,2,1,0,2,263,4,0
10003,65,3,3,1,493,0,2,622,1,0
10004,49,10,3,2,0,0,2,99,2,0
10005,38,10,2,2,715,1,2,951,1,0
10006,28,7,2,3,558,1,2,300,1,0
10007,33,7,3,3,16992,1,2,58,1,0
10008,34,10,3,3,179,1,2,184,1,0
10009,26,1,2,2,198,0,2,161,1,0
10010,37,5,3,1,152,1,2,252,2,0
10011,40,5,3,1,2805,1,2,173,6,0
10012,28,6,2,2,6332,1,2,149,1,0
10013,31,7,3,2,2420,1,2,166,1,0
10014,42,10,3,2,580,0,2,67,2,0
10015,34,7,1,2,259,0,2,316,2,0
10016,34,6,3,2,-451,1,1,498,1,0
10017,53,10,3,3,261,0,2,100,2,0
10018,55,11,3,3,323,1,1,200,1,0
10019,51,11,2,3,0,0,2,643,1,0
10020,58,3,3,2,235,0,2,88,4,0
10021,35,5,3,1,526,1,2,914,2,0
10022,35,5,3,1,4366,1,2,173,3,0
10023,31,7,3,3,0,1,1,164,2,0
10024,32,1,3,2,833,1,2,227,5,0
10025,59,3,3,1,-13,0,2,77,1,0
10026,50,10,1,3,405,0,2,82,6,0
10027,37,5,3,1,3517,1,2,445,1,0
10028,30,6,3,2,699,1,2,544,1,0
10029,41,5,3,1,943,1,2,242,3,0
10030,43,5,3,1,794,1,2,38,3,0
10031,34,5,3,1,503,1,2,120,2,0
10032,42,10,3,3,-700,1,2,110,1,0
10033,33,10,3,3,644,0,2,99,2,0
10034,26,6,2,2,335,0,2,393,2,0
10035,32,7,2,2,719,1,2,79,6,0
10036,41,10,3,3,-195,0,1,112,1,0
10037,49,7,1,2,972,0,2,104,3,0
10038,51,5,3,1,5050,0,1,75,7,0
10039,43,5,3,1,232,0,1,45,1,0
10040,45,6,3,1,2406,1,1,108,2,0
10041,42,11,3,2,324,1,2,528,3,0
10042,37,5,3,2,168,1,2,266,2,0
10043,59,3,3,2,374,0,2,272,2,0
10044,31,6,2,2,658,0,2,100,1,0
10045,22,8,2,2,-1,1,2,136,1,0
10046,30,9,2,2,280,0,2,92,3,0
10047,52,8,1,2,0,0,2,168,4,0
10048,50,9,3,1,0,0,2,125,4,0
10049,34,8,3,2,2064,1,2,165,2,0
10050,30,5,3,2,128,1,2,273,1,0
10051,56,5,3,1,0,1,2,82,1,0
10052,31,7,2,2,863,1,2,146,1,0
10053,51,8,3,2,50,0,2,178,2,0
10054,33,6,2,2,187,1,2,168,3,0
10055,47,5,3,2,-614,1,2,118,2,0
10056,46,7,3,3,841,1,2,158,1,0
10057,44,6,1,2,206,1,2,78,1,0
10058,51,5,3,2,984,1,2,353,4,0
10059,39,7,2,2,201,0,1,148,4,0
10060,41,7,3,3,585,1,2,60,1,0
10061,33,10,2,3,8514,0,2,131,1,0
10062,31,8,3,2,728,1,1,152,1,0
10063,60,11,1,2,80,1,2,397,1,0
10064,34,7,3,2,1246,0,2,88,3,0
10065,58,6,3,2,818,0,2,283,1,0
10066,36,8,2,2,1815,0,2,387,1,0
10067,42,7,3,2,0,0,2,351,2,0
10068,44,6,1,2,210,0,1,111,2,0
10069,31,6,3,2,71,1,2,740,2,0
10070,51,5,3,1,1869,0,2,30,3,0
10071,59,8,3,1,1040,0,2,733,1,0
10072,33,8,3,2,920,0,2,111,1,0
10073,47,5,3,2,668,1,2,230,6,0
10074,43,10,1,3,36,0,2,61,1,0
10075,44,4,3,1,-972,1,1,114,2,0
10076,29,8,2,2,382,1,2,460,1,0
10077,30,8,3,2,-170,1,1,130,1,0
10078,43,10,3,2,5172,1,2,57,3,0
10079,53,7,2,3,1,0,2,190,1,0
10080,46,5,3,2,922,1,2,296,2,0
10081,41,10,3,3,3016,1,2,80,3,0
10082,44,5,3,1,0,1,2,83,2,0
10083,38,10,3,3,1101,1,2,43,1,0
10084,43,10,1,3,3578,0,2,376,2,0
10085,41,5,3,1,0,1,1,238,1,0
10086,44,5,3,2,0,1,2,90,1,0
10087,31,5,3,2,-190,1,1,299,3,0
10088,59,9,3,3,185,0,2,283,1,0
10089,30,10,2,3,156,1,2,174,9,0
10090,35,5,3,2,503,1,1,57,2,0
10091,57,3,3,2,485,0,2,79,2,0
10092,53,7,1,2,392,1,2,70,1,0
10093,35,5,3,2,625,0,2,267,1,0
10094,49,6,3,1,468,0,2,608,2,0
10095,41,10,3,2,280,1,2,88,1,0
10096,40,6,3,2,181,1,2,370,1,0
10097,57,8,3,2,1401,0,2,91,22,0
10098,38,10,3,2,1349,1,2,100,1,0
10099,49,6,3,1,5737,1,2,417,2,0
10100,38,10,3,3,1187,1,1,157,1,0
10101,26,8,3,2,5231,0,1,222,2,0
10102,34,8,3,2,3185,1,2,520,1,0
10103,58,10,3,3,3228,0,2,58,2,0
10104,30,6,3,2,80,1,2,185,2,0
10105,52,5,1,1,2800,0,2,149,1,0
10106,30,7,2,3,10,0,2,276,8,0
10107,52,5,3,2,331,0,2,84,4,0
10108,34,11,3,2,223,0,1,103,6,0
10109,33,5,3,1,0,0,2,174,1,0
10110,34,8,3,3,35,1,2,76,1,0
10111,23,8,3,2,299,1,2,104,1,0
10112,37,5,3,1,240,1,2,259,1,0
10113,59,10,3,2,3534,0,2,216,4,0
10114,42,10,3,3,223,0,2,92,6,0
10115,50,8,1,2,-194,1,2,238,2,0
10116,41,7,1,2,1545,0,1,183,2,0
10117,34,7,2,2,440,1,2,445,2,0
10118,57,10,3,1,2538,0,1,485,2,0
10119,52,6,3,2,337,1,2,85,3,0
10120,61,3,3,2,-492,0,1,333,1,0
10121,31,7,2,3,53,0,2,97,2,0
10122,27,1,2,2,91,0,2,157,6,0
10123,48,5,2,1,316,0,2,560,2,0
10124,27,10,2,2,3196,0,2,10,2,0
10125,37,5,3,2,2697,1,2,430,1,0
10126,28,1,2,3,3,0,2,135,2,0
10127,34,6,3,2,244,0,2,696,2,0
10128,42,6,2,2,410,0,2,34,2,0
10129,39,8,3,2,159,0,2,177,1,0
10130,30,10,3,3,6432,1,2,206,2,0
10131,35,5,3,2,-701,1,1,531,3,0
10132,43,4,2,1,24,0,2,35,2,0
10133,33,10,3,3,296,0,2,90,2,0
10134,24,5,2,2,1,1,2,79,2,0
10135,39,7,3,2,1965,1,2,65,1,0
10136,27,7,2,3,501,0,1,370,4,0
10137,50,5,3,2,3558,0,2,84,10,0
10138,30,5,3,2,177,1,2,62,2,0
10139,52,7,1,2,204,0,2,134,2,0
10140,30,8,3,2,46,1,2,114,2,0
10141,35,7,1,2,2047,1,2,66,1,0
10142,36,8,2,2,810,1,2,296,1,0
10143,39,10,2,3,1914,0,2,94,4,0
10144,43,8,2,2,56831,0,2,243,1,0
10145,43,8,2,2,386,0,2,242,1,0
10146,46,8,3,1,469,1,2,75,1,0
10147,33,8,3,3,69,0,1,77,2,0
10148,56,11,3,3,-124,1,2,374,5,0
10149,60,3,3,1,600,0,2,99,6,0
10150,48,10,3,3,3842,0,2,168,1,0
10151,31,5,3,2,-720,1,1,112,2,0
10152,36,5,2,2,1127,1,2,455,1,0
10153,24,1,2,2,423,1,2,226,3,0
10154,27,5,3,2,-59,0,1,154,3,0
10155,36,8,3,2,0,1,1,94,1,0
10156,29,7,3,3,1489,1,2,430,1,0
10157,42,9,3,2,0,0,2,277,4,0
10158,44,10,3,3,1451,1,2,80,7,0
10159,42,5,3,2,452,1,2,359,2,0
10160,39,11,3,2,283,1,2,126,2,0
10161,45,10,2,3,16,0,2,59,2,0
10162,36,5,3,1,973,1,1,293,1,0
10163,34,5,3,2,1257,1,2,109,7,0
10164,43,7,3,2,-1701,1,2,285,1,0
10165,32,5,2,2,567,1,2,275,2,0
10166,38,7,3,3,-1,0,2,188,4,0
10167,29,5,3,2,3310,0,2,367,1,0
10168,28,5,3,1,115,1,2,78,4,0
10169,33,10,2,3,321,0,2,227,2,0
10170,43,8,3,2,71,0,2,180,5,0
10171,42,2,1,2,759,0,2,97,1,0
10172,33,10,3,3,23,1,1,150,1,0
10173,32,7,2,2,3297,0,2,99,2,0
10174,42,4,2,2,578,0,2,44,1,0
10175,42,4,3,1,4279,1,2,98,1,0
10176,29,5,2,2,234,1,2,139,1,0
10177,27,10,2,3,1137,1,2,26,1,0
10178,38,10,2,3,8669,1,2,5,3,0
10179,45,11,3,1,488,1,2,90,11,0
10180,32,10,2,3,1077,0,2,200,1,0
10181,33,7,3,2,4790,1,2,137,1,0
10182,48,7,3,2,256,1,2,150,4,0
10183,53,5,3,2,974,1,2,197,2,0
10184,23,7,2,2,231,1,2,560,3,0
10185,41,5,3,2,196,1,2,488,1,0
10186,41,8,2,2,2002,1,2,172,2,0
10187,50,6,3,3,218,1,2,388,2,0
10188,28,5,2,2,1011,1,2,204,3,0
10189,54,3,1,2,2761,0,2,771,1,0
10190,38,6,1,1,92,1,1,118,3,0
10191,27,9,3,3,10005,1,2,163,3,0
10192,54,10,3,3,1168,0,2,150,5,0
10193,28,6,2,2,168,1,2,128,1,0
10194,32,7,2,3,1710,1,2,439,1,0
10195,39,6,3,2,207,0,2,78,2,0
10196,29,7,2,2,18,0,2,206,3,0
10197,46,8,2,2,306,1,2,289,5,0
10198,37,11,3,1,8,1,1,46,1,0
10199,30,10,3,3,-250,1,2,11,6,0
10200,41,5,3,2,449,1,1,313,2,0
10201,39,2,3,2,1654,0,2,264,6,0
10202,38,5,3,1,714,1,2,225,3,0
10203,55,10,2,3,1498,0,2,340,5,0
10204,29,6,2,2,695,0,2,97,1,0
10205,36,7,2,2,-15,1,2,341,3,0
10206,60,5,3,1,14,1,1,781,4,0
10207,43,6,1,2,-287,1,2,580,4,0
10208,45,5,3,1,0,1,2,137,1,0
10209,36,10,1,3,-978,1,2,62,3,0
10210,53,5,3,2,0,1,2,407,2,0
10211,41,9,3,2,20,0,2,333,1,0
10212,51,5,3,2,700,0,2,237,4,0
